"id","targetSmiles","batchId","status","result","reactionCount","price","timedOut","startedAt","finishedAt","order","runningTime","targetMetadata"
"e4aef6f0-5d40-433c-a4ed-cc0aeb01c625","CCC1(C)C(OC2=C1SC(=N)N2)C1=CC=NS1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.338308088336848,2,486.7489887394296,TRUE,"""2024-07-09T11:58:53.280Z""","""2024-07-09T12:07:31.173Z""",889,517,"null"
"b6aa1b4f-dce4-46f2-ab1d-205fcc8b4b49","CCC1CCC2=C1N=CN=C2NC1CCOC1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.150043210044272,4,58.72,TRUE,"""2024-07-09T11:56:47.162Z""","""2024-07-09T12:01:56.226Z""",895,309,"null"
"3280367c-c10e-40ad-842d-e80842b1ae21","CCCOC1CCN(CCC2(C)CC2)S1(=O)=O","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.495832084350413,2,322.8566159424124,FALSE,"""2024-07-09T11:55:39.427Z""","""2024-07-09T12:11:06.160Z""",4,926,"null"
"a4c81d72-bf87-4f4d-b109-dafd98add6b7","CCC(CCN)C1=NC=CC(CC(C)OC)=C1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.669889522872796,3,1178.458607889718,FALSE,"""2024-07-09T11:56:27.219Z""","""2024-07-09T12:11:12.601Z""",160,885,"null"
"151b5a2e-a91e-4eae-9b9a-bef817c16c81","CCC1CC(C)(N)C(C)CC1C(C)NCCO","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.525453160610589,3,163.3362323326898,TRUE,"""2024-07-09T11:55:35.670Z""","""2024-07-09T12:11:23.011Z""",166,947,"null"
"c15f7a02-9f34-45fb-b4ef-cde014516e3c","CC1=CN=C(CC(C)(C)NC2=CN=C(C)O2)S1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.795189559267173,4,1361,FALSE,"""2024-07-09T11:57:01.817Z""","""2024-07-09T12:11:32.944Z""",300,871,"null"
"81a3eb89-ef7b-48a9-877c-e8b662043e76","CC(CC(C)C1CC(C)NC(C)(C)CN1)C#N","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.544349371308877,2,104.8254040148614,TRUE,"""2024-07-09T11:56:01.659Z""","""2024-07-09T12:05:02.943Z""",313,541,"null"
"dc954172-bb1b-40f1-95f6-da94a0bb1c0b","CC(C)C(O)C1CCCC2CN=CN12","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.593470435812157,2,35,FALSE,"""2024-07-09T11:58:17.555Z""","""2024-07-09T12:10:15.951Z""",370,718,"null"
"b5295a7e-f351-4aed-9d25-77b1fc961e9c","CCC1CCCCCN1C(C)(C)C(C)(O)CO","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.395212239117944,2,1041.232109938771,TRUE,"""2024-07-09T11:56:42.779Z""","""2024-07-09T12:01:40.663Z""",536,297,"null"
"3c96de8b-46ae-4275-a995-e7b89f1f93a3","CCC(OCC1CC(C)CO1)C1=CN=C(C)O1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.769592481030243,2,1585.156778194569,TRUE,"""2024-07-09T11:55:41.162Z""","""2024-07-09T12:00:58.805Z""",543,317,"null"
"9294ea09-9744-438f-8aa6-e7934ad6b25b","CCCC1=CC=NC2=C(CO)C(OC)=CN12","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.635105171550694,4,34,FALSE,"""2024-07-09T11:56:12.635Z""","""2024-07-09T12:11:23.510Z""",947,910,"null"
"1573a8ad-f00d-4b5c-b2eb-72326c24da16","CN1C2=C(CC11CCCC1(C)O)OC=C2","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.495524737859419,3,1929.751184857818,FALSE,"""2024-07-09T11:55:35.694Z""","""2024-07-09T12:14:43.668Z""",980,1147,"null"
"bb4c0198-db1c-4c41-8ba5-e66fd52e81d1","CCC1=C(CCO)NC2=C1SC(CO)=C2","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.44222267542983,3,71.31681320037154,FALSE,"""2024-07-09T11:56:52.384Z""","""2024-07-09T12:12:42.891Z""",53,950,"null"
"dcb0aa1d-ee3a-4f36-ae41-ef7d20a877ce","CC1OC2=C(C1CC(CN)CO)C(C)=CS2","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.859589667560803,3,498.5897056764954,TRUE,"""2024-07-09T11:58:18.107Z""","""2024-07-09T12:10:37.464Z""",209,739,"null"
"068568fd-b244-4050-b32c-1b863a040dc3","CC(O)C1COC(C)(O1)C(C)(C(C)C)C(O)=O","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.139444256713802,3,58.00616116762106,TRUE,"""2024-07-09T11:55:30.111Z""","""2024-07-09T12:02:59.422Z""",299,449,"null"
"ca91c39a-eaa4-4450-822a-caada4cd026c","CC1=NSC2=C1NC(=N)C(OC1=NSN=C1)=C2","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.240938184815999,4,3058.187648635161,TRUE,"""2024-07-09T11:57:27.377Z""","""2024-07-09T12:08:40.754Z""",547,673,"null"
"db36cdec-b60b-42a9-9fec-92e647f9bd7a","CC1CCC(CC(C)(O)C2CN=CN2C)CC1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.938378891476143,2,74.21025627889813,TRUE,"""2024-07-09T11:58:12.961Z""","""2024-07-09T12:06:28.476Z""",658,495,"null"
"a8d6600b-cca9-4d7c-b2ac-8ba6a2eb42ef","CCNC1=NNC(=O)N1C1=NC(C)=CC(C)=C1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.996956710701653,3,25.88113400504177,TRUE,"""2024-07-09T11:56:27.993Z""","""2024-07-09T12:01:15.537Z""",671,287,"null"
"723e0141-34cf-4310-9e3f-db21641acb3d","CC(=O)NC1=NC=C(C)C=C1C1=CSN=C1O","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.392907748672833,3,3556,TRUE,"""2024-07-09T11:55:54.939Z""","""2024-07-09T12:09:56.725Z""",773,841,"null"
"1e68fd4a-89d1-4fb2-870f-290c7d1d424d","CCOC1=NSC=C1CCC1COC(C)(C)O1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.005736530662297,3,2240.073617247502,FALSE,"""2024-07-09T11:55:37.130Z""","""2024-07-09T12:09:49.306Z""",781,852,"null"
"3750d7f3-784e-4961-8851-3e90aaa72ef1","CCC(C)C1=C(NC=N1)C(C)(O)C1=CN=NS1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",4.964370935796971,2,899,FALSE,"""2024-07-09T11:55:40.048Z""","""2024-07-09T12:08:59.004Z""",884,798,"null"
"8c1cf689-99d6-48f4-867b-44756dfc2211","CCC(CN)(OC)C1=C(C(C)N)C(C)=CN1C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.078972894021204,2,2025.508375843659,FALSE,"""2024-07-09T11:56:08.926Z""","""2024-07-09T12:09:38.147Z""",967,809,"null"
"0d3924b9-fb39-497f-9b41-11e9a3c9889c","CCC1(C(C)C(C)C)C(O)C(C)C1OC","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.571236450627465,3,9654.622285125954,TRUE,"""2024-07-09T11:55:34.258Z""","""2024-07-09T12:03:54.793Z""",63,500,"null"
"18dd3f0e-b063-4068-b982-dc8758893e56","CC(C)N(C)CC1=CC(OC(C)C(C)O)=NO1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.492968926103526,4,62,FALSE,"""2024-07-09T11:55:36.783Z""","""2024-07-09T12:09:31.740Z""",291,834,"null"
"1acb69d4-0a48-4f83-bf42-6e75eb9a0209","CCCC1CN(C)CC(C)(C)N=CO1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.555555231247043,3,2183.747085388462,TRUE,"""2024-07-09T11:55:36.881Z""","""2024-07-09T12:06:08.931Z""",382,632,"null"
"0129dce3-a00b-420e-a8b7-756ab54ad380","CCC1CC(CN2CCOC2=O)CC(C)N1C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.44620987080974,5,4291.405897741697,FALSE,"""2024-07-09T11:51:41.078Z""","""2024-07-09T11:55:05.323Z""",403,204,"null"
"71c8b0eb-d34a-4b17-a72b-f6b28010ea72","CCC(C)(C)C(N)C1=C(NC)C(Cl)=CNC1=O","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.676730268239048,4,1339.509092259125,FALSE,"""2024-07-09T11:55:54.605Z""","""2024-07-09T12:15:04.574Z""",514,1149,"null"
"6c3c6fcb-d88f-4b88-b16b-ba95c144fe13","CCC1(N)C(C)N(C2=CNC=N2)C1(C)C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.45962001429095,3,186.1351695203723,TRUE,"""2024-07-09T11:55:50.950Z""","""2024-07-09T11:58:38.731Z""",522,167,"null"
"6476f7fe-47c1-4375-bb22-a47de44a3dd0","C1CCN2C(C1)C1=C(C=NN1)C2C1=NC=CS1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.514106713195932,3,100.4042243546529,TRUE,"""2024-07-09T11:55:47.854Z""","""2024-07-09T12:06:20.336Z""",572,632,"null"
"b70d39d3-1869-4b20-a9c1-9f2a3d5e35bd","CCOC1=NC2(CCC(CO)CC2)C(C)CN1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.654545157066283,3,27,TRUE,"""2024-07-09T11:56:47.642Z""","""2024-07-09T12:04:00.785Z""",597,433,"null"
"32e3875f-6449-49b2-ae14-b2b3eb8bbeb8","CC(C)CCOC1=C(SC(O)=N1)N1CCN=C1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.491973873655832,5,610,FALSE,"""2024-07-09T11:55:39.467Z""","""2024-07-09T12:10:14.274Z""",726,874,"null"
"eff5a0b5-c209-4fe8-b861-5e704413bdd1","CC1C(CO)C(C)C1(C)C1=CN(C)C=C1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.612388553124304,3,34,TRUE,"""2024-07-09T11:59:37.641Z""","""2024-07-09T12:09:29.935Z""",754,592,"null"
"dfc8134d-42b2-4976-b191-73a7add24ae5","CCC1(COCC(C)CO1)OC1CN(C)C1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.011626922518262,3,47.2560945058781,FALSE,"""2024-07-09T11:58:33.474Z""","""2024-07-09T12:14:03.331Z""",20,929,"null"
"f4198d2c-467a-42c9-bb14-adede8a93396","CC1=NCCN2C=CC=C2N1CC(C)(C)C#N","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.919395917176089,3,2770.570220401821,FALSE,"""2024-07-09T11:59:38.257Z""","""2024-07-09T12:08:14.676Z""",142,516,"null"
"822b8319-9315-4912-9c48-5c63d8c7bf78","CC1CCN2CC(C)CCC12C1CCCCN1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.8415386086247,4,246.7309753230806,FALSE,"""2024-07-09T11:56:01.715Z""","""2024-07-09T12:13:39.276Z""",474,1057,"null"
"59a89fce-8e34-467d-a668-2556c33c32ee","CC1(CCCC1COC1CC1)OCC#N","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.828317919846338,4,1840,TRUE,"""2024-07-09T11:55:46.772Z""","""2024-07-09T12:06:55.587Z""",531,668,"null"
"9e0861ba-fee3-4a81-ba5b-0a62ad16602b","CC(CC1C(C)CCC1(O)CC#N)C(F)(F)F","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.763277252518131,3,326.3933171061295,FALSE,"""2024-07-09T11:56:20.610Z""","""2024-07-09T12:14:27.851Z""",655,1087,"null"
"72dec1d5-34f9-4f15-aa02-e0e557733ddf","CCC(N1N=NSC1=N)C1=C(CO)N=C(C)S1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.847893110908265,3,61.9180334562693,FALSE,"""2024-07-09T11:55:54.992Z""","""2024-07-09T12:06:58.043Z""",768,663,"null"
"54edd52e-e459-4bde-b2b1-82a294ee60a0","CCC(N)COCC1=CN=C(S1)C1=CSN=N1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.842641566609329,4,533.4974436759585,FALSE,"""2024-07-09T11:55:46.424Z""","""2024-07-09T12:10:53.507Z""",772,907,"null"
"6831f073-fe59-4006-ba45-e1d0cbb956af","CCC(CN)(OC)C1=C(OC)N=CS1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.087922116285416,6,109.9326703769012,FALSE,"""2024-07-09T11:55:48.613Z""","""2024-07-09T12:12:07.438Z""",888,978,"null"
"5f11f27d-557b-4ade-a7a2-99a5de8746a2","CCN1CCNC(CCCC2=NSC=C2)C1C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.870493100018939,4,573.1292194947905,FALSE,"""2024-07-09T11:55:47.477Z""","""2024-07-09T12:08:40.625Z""",926,773,"null"
"aa9957a5-2fd7-4f07-9ab0-6c1eda639ef0","CN1C=C2C(=N1)C(C1=CC=NN1)=C(C)C=C2O","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",5.740457761655971,4,2478.850007233971,FALSE,"""2024-07-09T11:56:30.389Z""","""2024-07-09T12:11:02.466Z""",957,872,"null"
"6312d077-6391-44c0-8509-110eee2d3242","CC(C1=CN=CC(Cl)=C1)C12CC(C)(C1)CN2","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.276493313887121,5,4322,TRUE,"""2024-07-09T11:55:47.787Z""","""2024-07-09T12:08:07.112Z""",73,739,"null"
"5ca783f0-a6c2-44b8-ada2-a2eb93d0f566","CCN(C)C1=C(CC#N)N=NN1C(C)C(C)C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.297071936195992,4,1726.955459418829,TRUE,"""2024-07-09T11:55:47.211Z""","""2024-07-09T12:01:23.013Z""",168,335,"null"
"b92dc1be-ff1d-49e4-83e5-62a01533ea4e","CCC(NC)C1=NC(=CC(CC)=N1)C(=O)NC","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.33237209931927,4,94.29378429401162,FALSE,"""2024-07-09T11:56:49.418Z""","""2024-07-09T12:11:50.818Z""",262,901,"null"
"9825a336-1632-4378-a01b-695a69dda59c","CCC1C(C2C(COC12C)C#N)C(C)(C)O","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.129119589007732,3,784.1961160488695,TRUE,"""2024-07-09T11:56:17.318Z""","""2024-07-09T11:58:14.392Z""",354,117,"null"
"d08e6b4a-53bc-4fc1-b68b-45bc390ae516","CCNC1=NC(CC(N)=O)CCC1(CC)CC","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.330539648169913,4,266.6096082460962,FALSE,"""2024-07-09T11:57:43.110Z""","""2024-07-09T12:14:54.855Z""",392,1031,"null"
"5eee09ce-9157-4f77-8159-7ffee0843610","CCC(CN(C)C1=CC=C(O)N=C1C#N)NC","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.194626375824652,5,1281.998313413524,FALSE,"""2024-07-09T11:55:47.454Z""","""2024-07-09T12:09:47.247Z""",395,839,"null"
"5135fe11-b0dd-4221-9eb2-a2bc33fe17d1","CC1(CCN(C1)C1=NC(O)=CS1)C1=NC=CN1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.213311726779042,4,4791.224992298701,TRUE,"""2024-07-09T11:55:45.896Z""","""2024-07-09T12:08:06.107Z""",560,740,"null"
"8ff65ff2-9023-4094-903f-b2fab4fe00cc","CCC12C(C)C1C=CC1=CSC=C1C2N","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.363009189952613,5,395.0536351071008,TRUE,"""2024-07-09T11:56:12.014Z""","""2024-07-09T12:12:01.168Z""",587,949,"null"
"5cf3ec68-710d-47ae-b25d-8c70aa36e7b3","CC1CCCC(=O)N(CC2=COC=C2)C(C)=N1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.203869269318553,3,2260.130136650313,TRUE,"""2024-07-09T11:55:47.249Z""","""2024-07-09T12:08:30.747Z""",622,763,"null"
"00a8fc95-bd73-4c83-bb27-859642e6a826","CC(C)C1CCOC(C)(COC(C)C#N)O1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.156708513243617,4,800.900036789334,TRUE,"""2024-07-09T11:46:40.881Z""","""2024-07-09T11:50:47.599Z""",799,246,"null"
"58e4a80e-e328-4f18-a3be-9af0cfe52fa6","CCC1OC2(CC)CC2(O)CC(C)OC1C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.688825994219501,3,459.1873421085491,TRUE,"""2024-07-09T11:55:46.707Z""","""2024-07-09T11:57:59.624Z""",31,132,"null"
"fae1acb7-f2b7-4fc8-868e-7cac3ef500fe","CC12CC(CN)CN(CC3=C1C=CS3)C2","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.669788586459227,5,32,FALSE,"""2024-07-09T11:59:42.265Z""","""2024-07-09T12:07:19.218Z""",85,456,"null"
"28389fe9-fb6b-472e-8073-02ab015e54ed","CC(C)OC(C)CN1N=NC2=C1NC=NC2C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.394394433047243,8,142.5455552383414,FALSE,"""2024-07-09T11:55:38.151Z""","""2024-07-09T12:14:09.700Z""",207,1111,"null"
"bc6866e7-bf95-4cc9-a153-c731994a30e5","CC(C)C(CN)CC1N(C)C(=O)OCC1(C)C","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.374247631543758,3,1174.777946624086,FALSE,"""2024-07-09T11:56:52.852Z""","""2024-07-09T12:13:12.401Z""",336,979,"null"
"c1af41c0-63a6-409c-aedc-6fde37eece4f","CCC(C)(OC1=CC(O)=NS1)C(C)(CO)CO","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.508716712936913,4,148.4569027635238,FALSE,"""2024-07-09T11:57:03.011Z""","""2024-07-09T12:15:15.198Z""",409,1092,"null"
"c8135c7d-1331-4bff-9ef7-a5ae29f8b5e2","CCCC(CN)OC1=CN=C(S1)C(C)CCO","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.749359278270494,5,1283.671098237293,FALSE,"""2024-07-09T11:57:19.811Z""","""2024-07-09T12:14:16.777Z""",484,1016,"null"
"2a5c438a-dc51-4133-b26f-d585ff5e00ac","CC(C)OC(C)C1COC(=N1)C1=CC(C)=NN1","c4380d78-2a23-465e-84d3-940ebc0ba4ac","ok",6.610677120394497,4,275,FALSE,"""2024-07-09T11:55:38.271Z""","""2024-07-09T12:11:57.192Z""",553,978,"null"
