"id","targetSmiles","batchId","status","result","reactionCount","price","timedOut","startedAt","finishedAt","order","runningTime","targetMetadata"
"65550929-822c-4549-bc23-7cf66e69b555","CCC1(C)CCC2C(C)(N)CC3COC=NC123","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:09:00.665Z""","""2024-07-10T07:09:10.212Z""",7595,9,"null"
"23c22bc5-e8e8-449b-a65c-3dc2985d78f2","CCCC(C(C)N)C(C)(C)C1CN=C(N)C1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:37:19.088Z""","""2024-07-10T06:37:31.848Z""",7596,12,"null"
"c8ef555a-900e-4fee-b8de-84fe1d03ea78","CC(C)C12CC(C)C(C#N)C1C1CN2C1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:50:48.434Z""","""2024-07-10T07:50:53.823Z""",7597,5,"null"
"c12873bc-41fb-47fe-bf67-0544a69a65c0","CC12CCC(C1)OC1COC(=N2)C(O)C1(C)C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:47:48.517Z""","""2024-07-10T07:48:05.059Z""",7598,16,"null"
"b603d904-8530-461d-9c7e-72c1615b0f1d","CCC(O)(CC)C(O)C1=NOC=C1C(F)(F)F","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",5.88591161278444,4,526,TRUE,"""2024-07-10T07:43:08.552Z""","""2024-07-10T07:48:06.011Z""",7599,297,"null"
"1cad33ba-5eed-4bf2-b73a-396acf186af2","CCC1CC2C(NCCCC2(OC)O1)C(C)C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:33:41.980Z""","""2024-07-10T06:33:59.315Z""",7600,17,"null"
"1556902f-dc0c-4c2f-9a58-06bf2ec92584","CCCC1C2CC22CCCC22CS(=O)(=O)CN12","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:33:03.669Z""","""2024-07-10T06:33:32.353Z""",7601,28,"null"
"653939c0-c3f3-497a-9578-c4846144a742","CC1CCCC2COC3(C)C(N)CC1(C)C23C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:08:56.377Z""","""2024-07-10T07:09:24.479Z""",7602,28,"null"
"176b37e9-937e-4e0e-a9d7-207895cd3aa9","CN1C=C2OC=CC2=CC(=N)C=NC(C)=C1C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:33:06.005Z""","""2024-07-10T06:33:10.901Z""",7603,4,"null"
"b520dc25-d3f1-4546-9d22-dcde4a925168","CCC1(C)C(C)C2C3C1C(N)CN3CC2(C)C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:42:41.108Z""","""2024-07-10T07:44:16.658Z""",7604,95,"null"
